
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 29-Oct-2025 at 22:26:08.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   14.2625   9.8553267E+05   1.4313201E+06   9.8680673E+05   7.8761044E+05   1.2317263E+06   7.8978694E+05
   14.2750   9.8565935E+05   1.4313083E+06   9.8698230E+05   7.8776261E+05   1.2316898E+06   7.8998066E+05
   14.2875   9.8578582E+05   1.4313019E+06   9.8715558E+05   7.8791524E+05   1.2316601E+06   7.9017030E+05
   14.3000   9.8591180E+05   1.4313011E+06   9.8732619E+05   7.8806814E+05   1.2316374E+06   7.9035573E+05
   14.3125   9.8603719E+05   1.4313059E+06   9.8749398E+05   7.8822111E+05   1.2316215E+06   7.9053680E+05
   14.3250   9.8616184E+05   1.4313162E+06   9.8765868E+05   7.8837395E+05   1.2316127E+06   7.9071338E+05
   14.3375   9.8628561E+05   1.4313322E+06   9.8782007E+05   7.8852646E+05   1.2316110E+06   7.9088536E+05
   14.3500   9.8640835E+05   1.4313539E+06   9.8797789E+05   7.8867842E+05   1.2316164E+06   7.9105261E+05
   14.3625   9.8652994E+05   1.4313814E+06   9.8813191E+05   7.8882962E+05   1.2316289E+06   7.9121502E+05
   14.3750   9.8665023E+05   1.4314146E+06   9.8828188E+05   7.8897982E+05   1.2316486E+06   7.9137248E+05
   14.3875   9.8676909E+05   1.4314537E+06   9.8842755E+05   7.8912881E+05   1.2316756E+06   7.9152489E+05
   14.4000   9.8688625E+05   1.4314987E+06   9.8856853E+05   7.8927636E+05   1.2317098E+06   7.9167215E+05
   14.4125   9.8700178E+05   1.4315497E+06   9.8870478E+05   7.8942223E+05   1.2317513E+06   7.9181415E+05
   14.4250   9.8711543E+05   1.4316067E+06   9.8883593E+05   7.8956619E+05   1.2318001E+06   7.9195081E+05
   14.4375   9.8722714E+05   1.4316697E+06   9.8896183E+05   7.8970801E+05   1.2318562E+06   7.9208203E+05
   14.4500   9.8733682E+05   1.4317387E+06   9.8908227E+05   7.8984747E+05   1.2319197E+06   7.9220773E+05
   14.4625   9.8744437E+05   1.4318138E+06   9.8919705E+05   7.8998434E+05   1.2319904E+06   7.9232782E+05
   14.4750   9.8754970E+05   1.4318949E+06   9.8930600E+05   7.9011840E+05   1.2320685E+06   7.9244222E+05
   14.4875   9.8765275E+05   1.4319820E+06   9.8940896E+05   7.9024944E+05   1.2321538E+06   7.9255086E+05
   14.5000   9.8775342E+05   1.4320750E+06   9.8950578E+05   7.9037725E+05   1.2322463E+06   7.9265365E+05
   14.5125   9.8785165E+05   1.4321741E+06   9.8959632E+05   7.9050164E+05   1.2323460E+06   7.9275053E+05
   14.5250   9.8794723E+05   1.4322791E+06   9.8968031E+05   7.9062241E+05   1.2324529E+06   7.9284141E+05
   14.5375   9.8804024E+05   1.4323899E+06   9.8975783E+05   7.9073938E+05   1.2325668E+06   7.9292624E+05
   14.5500   9.8813050E+05   1.4325066E+06   9.8982863E+05   7.9085238E+05   1.2326877E+06   7.9300492E+05
   14.5625   9.8821797E+05   1.4326292E+06   9.8989267E+05   7.9096123E+05   1.2328154E+06   7.9307740E+05
   14.5750   9.8830255E+05   1.4327575E+06   9.8994986E+05   7.9106579E+05   1.2329500E+06   7.9314358E+05
   14.5875   9.8838417E+05   1.4328915E+06   9.9000013E+05   7.9116589E+05   1.2330914E+06   7.9320339E+05
   14.6000   9.8846272E+05   1.4330312E+06   9.9004342E+05   7.9126141E+05   1.2332394E+06   7.9325674E+05
   14.6125   9.8853811E+05   1.4331767E+06   9.9007965E+05   7.9135220E+05   1.2333940E+06   7.9330354E+05
   14.6250   9.8861025E+05   1.4333277E+06   9.9010880E+05   7.9143814E+05   1.2335551E+06   7.9334370E+05
   14.6375   9.8867903E+05   1.4334843E+06   9.9013083E+05   7.9151911E+05   1.2337227E+06   7.9337711E+05
   14.6500   9.8874422E+05   1.4336466E+06   9.9014557E+05   7.9159500E+05   1.2338965E+06   7.9340369E+05
   14.6625   9.8880587E+05   1.4338143E+06   9.9015320E+05   7.9166571E+05   1.2340766E+06   7.9342332E+05
   14.6750   9.8886376E+05   1.4339875E+06   9.9015359E+05   7.9173115E+05   1.2342629E+06   7.9343591E+05
   14.6875   9.8891786E+05   1.4341661E+06   9.9014681E+05   7.9179124E+05   1.2344553E+06   7.9344136E+05
   14.7000   9.8896804E+05   1.4343500E+06   9.9013288E+05   7.9184591E+05   1.2346537E+06   7.9343957E+05
   14.7125   9.8901423E+05   1.4345391E+06   9.9011187E+05   7.9189511E+05   1.2348579E+06   7.9343045E+05
   14.7250   9.8905634E+05   1.4347333E+06   9.9008383E+05   7.9193877E+05   1.2350680E+06   7.9341392E+05
   14.7375   9.8909428E+05   1.4349323E+06   9.9004886E+05   7.9197688E+05   1.2352838E+06   7.9338988E+05
   14.7500   9.8912798E+05   1.4351362E+06   9.9000703E+05   7.9200940E+05   1.2355052E+06   7.9335828E+05
   14.7625   9.8915735E+05   1.4353447E+06   9.8995847E+05   7.9203632E+05   1.2357320E+06   7.9331905E+05
   14.7750   9.8918221E+05   1.4355577E+06   9.8990315E+05   7.9205763E+05   1.2359641E+06   7.9327213E+05
   14.7875   9.8920261E+05   1.4357751E+06   9.8984134E+05   7.9207334E+05   1.2362015E+06   7.9321750E+05
   14.8000   9.8921836E+05   1.4359966E+06   9.8977306E+05   7.9208346E+05   1.2364439E+06   7.9315511E+05
   14.8125   9.8922941E+05   1.4362222E+06   9.8969844E+05   7.9208800E+05   1.2366912E+06   7.9308495E+05
   14.8250   9.8923566E+05   1.4364517E+06   9.8961760E+05   7.9208700E+05   1.2369433E+06   7.9300702E+05
   14.8375   9.8923700E+05   1.4366850E+06   9.8953062E+05   7.9208048E+05   1.2372000E+06   7.9292131E+05
   14.8500   9.8923332E+05   1.4369220E+06   9.8943761E+05   7.9206848E+05   1.2374611E+06   7.9282784E+05
   14.8625   9.8922451E+05   1.4371627E+06   9.8933865E+05   7.9205104E+05   1.2377266E+06   7.9272664E+05
   14.8750   9.8921046E+05   1.4374068E+06   9.8923382E+05   7.9202819E+05   1.2379962E+06   7.9261774E+05
   14.8875   9.8919105E+05   1.4376545E+06   9.8912317E+05   7.9199997E+05   1.2382698E+06   7.9250119E+05
   14.9000   9.8916609E+05   1.4379056E+06   9.8900668E+05   7.9196643E+05   1.2385473E+06   7.9237706E+05
   14.9125   9.8913558E+05   1.4381600E+06   9.8888453E+05   7.9192760E+05   1.2388284E+06   7.9224541E+05
   14.9250   9.8909936E+05   1.4384178E+06   9.8875667E+05   7.9188354E+05   1.2391131E+06   7.9210633E+05
   14.9375   9.8905737E+05   1.4386788E+06   9.8862322E+05   7.9183429E+05   1.2394012E+06   7.9195993E+05
   14.9500   9.8900956E+05   1.4389429E+06   9.8848420E+05   7.9177988E+05   1.2396924E+06   7.9180631E+05
   14.9625   9.8895586E+05   1.4392101E+06   9.8833970E+05   7.9172038E+05   1.2399867E+06   7.9164560E+05
   14.9750   9.8889627E+05   1.4394802E+06   9.8818978E+05   7.9165583E+05   1.2402839E+06   7.9147795E+05
   14.9875   9.8883076E+05   1.4397531E+06   9.8803453E+05   7.9158629E+05   1.2405837E+06   7.9130352E+05
   15.0000   9.8875934E+05   1.4400287E+06   9.8787402E+05   7.9151180E+05   1.2408860E+06   7.9112248E+05
   15.0125   9.8868204E+05   1.4403067E+06   9.8770837E+05   7.9143242E+05   1.2411906E+06   7.9093503E+05
   15.0250   9.8859882E+05   1.4405870E+06   9.8753761E+05   7.9134820E+05   1.2414973E+06   7.9074135E+05
   15.0375   9.8850982E+05   1.4408695E+06   9.8736192E+05   7.9125920E+05   1.2418059E+06   7.9054168E+05
   15.0500   9.8841502E+05   1.4411539E+06   9.8718138E+05   7.9116546E+05   1.2421161E+06   7.9033622E+05
   15.0625   9.8831452E+05   1.4414401E+06   9.8699612E+05   7.9106703E+05   1.2424278E+06   7.9012523E+05
   15.0750   9.8820838E+05   1.4417278E+06   9.8680626E+05   7.9096396E+05   1.2427408E+06   7.8990893E+05
   15.0875   9.8809667E+05   1.4420168E+06   9.8661194E+05   7.9085628E+05   1.2430548E+06   7.8968758E+05
   15.1000   9.8797946E+05   1.4423071E+06   9.8641326E+05   7.9074403E+05   1.2433696E+06   7.8946142E+05
   15.1125   9.8785684E+05   1.4425984E+06   9.8621036E+05   7.9062723E+05   1.2436852E+06   7.8923069E+05
   15.1250   9.8772887E+05   1.4428905E+06   9.8600337E+05   7.9050590E+05   1.2440012E+06   7.8899564E+05
   15.1375   9.8759565E+05   1.4431833E+06   9.8579240E+05   7.9038005E+05   1.2443176E+06   7.8875652E+05
   15.1500   9.8745724E+05   1.4434767E+06   9.8557757E+05   7.9024969E+05   1.2446341E+06   7.8851356E+05
   15.1625   9.8731376E+05   1.4437705E+06   9.8535904E+05   7.9011481E+05   1.2449508E+06   7.8826699E+05
   15.1750   9.8716529E+05   1.4440645E+06   9.8513692E+05   7.8997542E+05   1.2452673E+06   7.8801703E+05
   15.1875   9.8701195E+05   1.4443587E+06   9.8491136E+05   7.8983150E+05   1.2455837E+06   7.8776391E+05
   15.2000   9.8685387E+05   1.4446528E+06   9.8468253E+05   7.8968307E+05   1.2458998E+06   7.8750784E+05
   15.2125   9.8669117E+05   1.4449466E+06   9.8445057E+05   7.8953011E+05   1.2462156E+06   7.8724903E+05
   15.2250   9.8652400E+05   1.4452401E+06   9.8421567E+05   7.8937264E+05   1.2465308E+06   7.8698770E+05
   15.2375   9.8635251E+05   1.4455329E+06   9.8397800E+05   7.8921066E+05   1.2468454E+06   7.8672404E+05
   15.2500   9.8617687E+05   1.4458250E+06   9.8373777E+05   7.8904418E+05   1.2471594E+06   7.8645826E+05
   15.2625   9.8599724E+05   1.4461161E+06   9.8349518E+05   7.8887325E+05   1.2474725E+06   7.8619057E+05
   15.2750   9.8581381E+05   1.4464060E+06   9.8325045E+05   7.8869789E+05   1.2477847E+06   7.8592118E+05
   15.2875   9.8562675E+05   1.4466945E+06   9.8300379E+05   7.8851816E+05   1.2480958E+06   7.8565028E+05
   15.3000   9.8543624E+05   1.4469813E+06   9.8275544E+05   7.8833412E+05   1.2484056E+06   7.8537811E+05
   15.3125   9.8524247E+05   1.4472664E+06   9.8250561E+05   7.8814584E+05   1.2487141E+06   7.8510486E+05
   15.3250   9.8504559E+05   1.4475494E+06   9.8225454E+05   7.8795340E+05   1.2490211E+06   7.8483075E+05
   15.3375   9.8484578E+05   1.4478303E+06   9.8200246E+05   7.8775689E+05   1.2493264E+06   7.8455600E+05
   15.3500   9.8464320E+05   1.4481090E+06   9.8174957E+05   7.8755642E+05   1.2496298E+06   7.8428082E+05
   15.3625   9.8443800E+05   1.4483852E+06   9.8149610E+05   7.8735209E+05   1.2499313E+06   7.8400544E+05
   15.3750   9.8423033E+05   1.4486588E+06   9.8124225E+05   7.8714402E+05   1.2502305E+06   7.8373006E+05
   15.3875   9.8402033E+05   1.4489298E+06   9.8098823E+05   7.8693232E+05   1.2505273E+06   7.8345490E+05
   15.4000   9.8380818E+05   1.4491980E+06   9.8073430E+05   7.8671713E+05   1.2508216E+06   7.8318018E+05
   15.4125   9.8359394E+05   1.4494634E+06   9.8048057E+05   7.8649858E+05   1.2511132E+06   7.8290611E+05
   15.4250   9.8337779E+05   1.4497259E+06   9.8022728E+05   7.8627681E+05   1.2514019E+06   7.8263289E+05
   15.4375   9.8315983E+05   1.4499854E+06   9.7997460E+05   7.8605197E+05   1.2516876E+06   7.8236073E+05
   15.4500   9.8294021E+05   1.4502419E+06   9.7972272E+05   7.8582420E+05   1.2519701E+06   7.8208983E+05
   15.4625   9.8271905E+05   1.4504954E+06   9.7947181E+05   7.8559367E+05   1.2522493E+06   7.8182040E+05
   15.4750   9.8249648E+05   1.4507458E+06   9.7922207E+05   7.8536055E+05   1.2525250E+06   7.8155264E+05
   15.4875   9.8227265E+05   1.4509930E+06   9.7897366E+05   7.8512500E+05   1.2527970E+06   7.8128674E+05
   15.5000   9.8204772E+05   1.4512370E+06   9.7872678E+05   7.8488722E+05   1.2530652E+06   7.8102291E+05
   15.5125   9.8182182E+05   1.4514776E+06   9.7848161E+05   7.8464739E+05   1.2533294E+06   7.8076134E+05
   15.5250   9.8159523E+05   1.4517147E+06   9.7823842E+05   7.8440572E+05   1.2535895E+06   7.8050224E+05
   15.5375   9.8136797E+05   1.4519483E+06   9.7799729E+05   7.8416241E+05   1.2538454E+06   7.8024581E+05
   15.5500   9.8114031E+05   1.4521783E+06   9.7775846E+05   7.8391768E+05   1.2540967E+06   7.7999225E+05
   15.5625   9.8091236E+05   1.4524046E+06   9.7752208E+05   7.8367175E+05   1.2543436E+06   7.7974175E+05
   15.5750   9.8068430E+05   1.4526271E+06   9.7728832E+05   7.8342485E+05   1.2545856E+06   7.7949452E+05
   15.5875   9.8045627E+05   1.4528458E+06   9.7705735E+05   7.8317720E+05   1.2548228E+06   7.7925074E+05
   15.6000   9.8022844E+05   1.4530606E+06   9.7682933E+05   7.8292904E+05   1.2550550E+06   7.7901061E+05
   15.6125   9.8000094E+05   1.4532715E+06   9.7660438E+05   7.8268059E+05   1.2552821E+06   7.7877431E+05
   15.6250   9.7977391E+05   1.4534783E+06   9.7638266E+05   7.8243210E+05   1.2555039E+06   7.7854203E+05
   15.6375   9.7954747E+05   1.4536811E+06   9.7616429E+05   7.8218377E+05   1.2557204E+06   7.7831392E+05
   15.6500   9.7932190E+05   1.4538797E+06   9.7594954E+05   7.8193585E+05   1.2559314E+06   7.7809016E+05
   15.6625   9.7909713E+05   1.4540743E+06   9.7573835E+05   7.8168855E+05   1.2561369E+06   7.7787091E+05
   15.6750   9.7887340E+05   1.4542647E+06   9.7553096E+05   7.8144210E+05   1.2563369E+06   7.7765630E+05
   15.6875   9.7865078E+05   1.4544509E+06   9.7532742E+05   7.8119670E+05   1.2565314E+06   7.7744649E+05
   15.7000   9.7842939E+05   1.4546329E+06   9.7512785E+05   7.8095257E+05   1.2567202E+06   7.7724159E+05
   15.7125   9.7820934E+05   1.4548108E+06   9.7493235E+05   7.8070993E+05   1.2569033E+06   7.7704172E+05
   15.7250   9.7799074E+05   1.4549845E+06   9.7474102E+05   7.8046898E+05   1.2570809E+06   7.7684701E+05
   15.7375   9.7777372E+05   1.4551539E+06   9.7455397E+05   7.8022992E+05   1.2572528E+06   7.7665756E+05
   15.7500   9.7755839E+05   1.4553190E+06   9.7437129E+05   7.7999298E+05   1.2574191E+06   7.7647348E+05
   15.7625   9.7734488E+05   1.4554798E+06   9.7419309E+05   7.7975835E+05   1.2575798E+06   7.7629486E+05
   15.7750   9.7713349E+05   1.4556360E+06   9.7401963E+05   7.7952624E+05   1.2577349E+06   7.7612178E+05
   15.7875   9.7692412E+05   1.4557878E+06   9.7385081E+05   7.7929688E+05   1.2578845E+06   7.7595436E+05
   15.8000   9.7671707E+05   1.4559350E+06   9.7368686E+05   7.7907046E+05   1.2580284E+06   7.7579265E+05
   15.8125   9.7651238E+05   1.4560775E+06   9.7352781E+05   7.7884720E+05   1.2581668E+06   7.7563676E+05
   15.8250   9.7631020E+05   1.4562155E+06   9.7337376E+05   7.7862731E+05   1.2582997E+06   7.7548675E+05
   15.8375   9.7611063E+05   1.4563487E+06   9.7322478E+05   7.7841099E+05   1.2584271E+06   7.7534269E+05
   15.8500   9.7591377E+05   1.4564772E+06   9.7308094E+05   7.7819844E+05   1.2585490E+06   7.7520465E+05
   15.8625   9.7571973E+05   1.4566010E+06   9.7294228E+05   7.7798986E+05   1.2586654E+06   7.7507270E+05
   15.8750   9.7552858E+05   1.4567201E+06   9.7280884E+05   7.7778544E+05   1.2587764E+06   7.7494688E+05
   15.8875   9.7534042E+05   1.4568345E+06   9.7268067E+05   7.7758535E+05   1.2588820E+06   7.7482724E+05
   15.9000   9.7515552E+05   1.4569440E+06   9.7255800E+05   7.7738978E+05   1.2589821E+06   7.7471384E+05
   15.9125   9.7497369E+05   1.4570490E+06   9.7244058E+05   7.7719887E+05   1.2590770E+06   7.7460669E+05
   15.9250   9.7479519E+05   1.4571492E+06   9.7232860E+05   7.7701278E+05   1.2591666E+06   7.7450582E+05
   15.9375   9.7462000E+05   1.4572449E+06   9.7222200E+05   7.7683165E+05   1.2592510E+06   7.7441126E+05
   15.9500   9.7444819E+05   1.4573362E+06   9.7212076E+05   7.7665560E+05   1.2593302E+06   7.7432301E+05
   15.9625   9.7427983E+05   1.4574229E+06   9.7202489E+05   7.7648475E+05   1.2594044E+06   7.7424107E+05
   15.9750   9.7411499E+05   1.4575054E+06   9.7193437E+05   7.7631920E+05   1.2594736E+06   7.7416545E+05
   15.9875   9.7395372E+05   1.4575836E+06   9.7184918E+05   7.7615904E+05   1.2595378E+06   7.7409613E+05
   16.0000   9.7379611E+05   1.4576576E+06   9.7176930E+05   7.7600436E+05   1.2595967E+06   7.7403310E+05
   16.0125   9.7364223E+05   1.4577274E+06   9.7169470E+05   7.7585523E+05   1.2596499E+06   7.7397635E+05
   16.0250   9.7349242E+05   1.4577929E+06   9.7162562E+05   7.7571172E+05   1.2596970E+06   7.7392584E+05
   16.0375   9.7334646E+05   1.4578544E+06   9.7156172E+05   7.7557388E+05   1.2597380E+06   7.7388155E+05
   16.0500   9.7320467E+05   1.4579117E+06   9.7150318E+05   7.7544178E+05   1.2597728E+06   7.7384345E+05
   16.0625   9.7306706E+05   1.4579651E+06   9.7144991E+05   7.7531544E+05   1.2598018E+06   7.7381151E+05
   16.0750   9.7293374E+05   1.4580144E+06   9.7140187E+05   7.7519490E+05   1.2598251E+06   7.7378567E+05
   16.0875   9.7280481E+05   1.4580598E+06   9.7135902E+05   7.7508019E+05   1.2598430E+06   7.7376590E+05
   16.1000   9.7268036E+05   1.4581014E+06   9.7132132E+05   7.7497132E+05   1.2598556E+06   7.7375214E+05
   16.1125   9.7256048E+05   1.4581391E+06   9.7128870E+05   7.7486829E+05   1.2598632E+06   7.7374434E+05
   16.1250   9.7244526E+05   1.4581730E+06   9.7126111E+05   7.7477111E+05   1.2598658E+06   7.7374241E+05
   16.1375   9.7233476E+05   1.4582030E+06   9.7123846E+05   7.7467975E+05   1.2598637E+06   7.7374630E+05
   16.1500   9.7222933E+05   1.4582288E+06   9.7122096E+05   7.7459420E+05   1.2598569E+06   7.7375592E+05
   16.1625   9.7212870E+05   1.4582509E+06   9.7120819E+05   7.7451442E+05   1.2598457E+06   7.7377118E+05
   16.1750   9.7203317E+05   1.4582689E+06   9.7120030E+05   7.7444035E+05   1.2598301E+06   7.7379199E+05
   16.1875   9.7194271E+05   1.4582829E+06   9.7119711E+05   7.7437196E+05   1.2598103E+06   7.7381822E+05
   16.2000   9.7185738E+05   1.4582929E+06   9.7119856E+05   7.7430917E+05   1.2597864E+06   7.7384977E+05
   16.2125   9.7177723E+05   1.4582989E+06   9.7120455E+05   7.7425192E+05   1.2597587E+06   7.7388652E+05
   16.2250   9.7170231E+05   1.4583011E+06   9.7121500E+05   7.7420013E+05   1.2597272E+06   7.7392833E+05
   16.2375   9.7163266E+05   1.4582993E+06   9.7122983E+05   7.7415373E+05   1.2596922E+06   7.7397507E+05
   16.2500   9.7156833E+05   1.4582937E+06   9.7124896E+05   7.7411263E+05   1.2596538E+06   7.7402660E+05
   16.2625   9.7150935E+05   1.4582843E+06   9.7127230E+05   7.7407676E+05   1.2596122E+06   7.7408278E+05
   16.2750   9.7145604E+05   1.4582709E+06   9.7130007E+05   7.7404603E+05   1.2595676E+06   7.7414346E+05
   16.2875   9.7140812E+05   1.4582538E+06   9.7133187E+05   7.7402038E+05   1.2595201E+06   7.7420849E+05
   16.3000   9.7136584E+05   1.4582327E+06   9.7136786E+05   7.7399972E+05   1.2594699E+06   7.7427772E+05
   16.3125   9.7132914E+05   1.4582079E+06   9.7140789E+05   7.7398400E+05   1.2594172E+06   7.7435100E+05
   16.3250   9.7129808E+05   1.4581792E+06   9.7145193E+05   7.7397314E+05   1.2593621E+06   7.7442818E+05
   16.3375   9.7127266E+05   1.4581468E+06   9.7149991E+05   7.7396708E+05   1.2593047E+06   7.7450910E+05
   16.3500   9.7125288E+05   1.4581106E+06   9.7155176E+05   7.7396577E+05   1.2592452E+06   7.7459361E+05
   16.3625   9.7123874E+05   1.4580708E+06   9.7160742E+05   7.7396915E+05   1.2591838E+06   7.7468155E+05
   16.3750   9.7123022E+05   1.4580273E+06   9.7166681E+05   7.7397718E+05   1.2591204E+06   7.7477276E+05
   16.3875   9.7122727E+05   1.4579802E+06   9.7172986E+05   7.7398981E+05   1.2590554E+06   7.7486709E+05
   16.4000   9.7123011E+05   1.4579295E+06   9.7179673E+05   7.7400699E+05   1.2589887E+06   7.7496438E+05
   16.4125   9.7123835E+05   1.4578755E+06   9.7186703E+05   7.7402868E+05   1.2589205E+06   7.7506447E+05
   16.4250   9.7125215E+05   1.4578181E+06   9.7194088E+05   7.7405484E+05   1.2588509E+06   7.7516719E+05
   16.4375   9.7127134E+05   1.4577577E+06   9.7201811E+05   7.7408543E+05   1.2587799E+06   7.7527238E+05
   16.4500   9.7129583E+05   1.4576942E+06   9.7209865E+05   7.7412040E+05   1.2587077E+06   7.7537989E+05
   16.4625   9.7132552E+05   1.4576279E+06   9.7218238E+05   7.7415972E+05   1.2586344E+06   7.7548954E+05
   16.4750   9.7136031E+05   1.4575589E+06   9.7226920E+05   7.7420333E+05   1.2585599E+06   7.7560120E+05
   16.4875   9.7140006E+05   1.4574874E+06   9.7235903E+05   7.7425121E+05   1.2584845E+06   7.7571469E+05
   16.5000   9.7144468E+05   1.4574134E+06   9.7245175E+05   7.7430332E+05   1.2584081E+06   7.7582987E+05
   16.5125   9.7149403E+05   1.4573372E+06   9.7254726E+05   7.7435961E+05   1.2583308E+06   7.7594659E+05
   16.5250   9.7154823E+05   1.4572587E+06   9.7264569E+05   7.7442005E+05   1.2582526E+06   7.7606472E+05
   16.5375   9.7160687E+05   1.4571782E+06   9.7274666E+05   7.7448462E+05   1.2581738E+06   7.7618413E+05
   16.5500   9.7167002E+05   1.4570957E+06   9.7285026E+05   7.7455327E+05   1.2580941E+06   7.7630469E+05
   16.5625   9.7173750E+05   1.4570113E+06   9.7295631E+05   7.7462598E+05   1.2580138E+06   7.7642629E+05
   16.5750   9.7180919E+05   1.4569251E+06   9.7306471E+05   7.7470272E+05   1.2579328E+06   7.7654881E+05
   16.5875   9.7188496E+05   1.4568373E+06   9.7317535E+05   7.7478345E+05   1.2578511E+06   7.7667217E+05
   16.6000   9.7196469E+05   1.4567479E+06   9.7328809E+05   7.7486816E+05   1.2577688E+06   7.7679626E+05
   16.6125   9.7204824E+05   1.4566570E+06   9.7340282E+05   7.7495679E+05   1.2576859E+06   7.7692100E+05
   16.6250   9.7213548E+05   1.4565648E+06   9.7351937E+05   7.7504932E+05   1.2576025E+06   7.7704631E+05
   16.6375   9.7222627E+05   1.4564713E+06   9.7363762E+05   7.7514571E+05   1.2575184E+06   7.7717212E+05
   16.6500   9.7232066E+05   1.4563766E+06   9.7375758E+05   7.7524591E+05   1.2574339E+06   7.7729836E+05
   16.6625   9.7241828E+05   1.4562809E+06   9.7387886E+05   7.7534986E+05   1.2573488E+06   7.7742496E+05
   16.6750   9.7251914E+05   1.4561842E+06   9.7400146E+05   7.7545751E+05   1.2572632E+06   7.7755186E+05
   16.6875   9.7262304E+05   1.4560867E+06   9.7412513E+05   7.7556878E+05   1.2571772E+06   7.7767900E+05
   16.7000   9.7272984E+05   1.4559885E+06   9.7424971E+05   7.7568360E+05   1.2570908E+06   7.7780632E+05
   16.7125   9.7283942E+05   1.4558897E+06   9.7437501E+05   7.7580188E+05   1.2570041E+06   7.7793377E+05
   16.7250   9.7295162E+05   1.4557904E+06   9.7450085E+05   7.7592353E+05   1.2569171E+06   7.7806129E+05
   16.7375   9.7306631E+05   1.4556906E+06   9.7462705E+05   7.7604844E+05   1.2568298E+06   7.7818883E+05
   16.7500   9.7318339E+05   1.4555906E+06   9.7475345E+05   7.7617651E+05   1.2567424E+06   7.7831635E+05
   16.7625   9.7330272E+05   1.4554902E+06   9.7487986E+05   7.7630761E+05   1.2566548E+06   7.7844378E+05
   16.7750   9.7342434E+05   1.4553895E+06   9.7500628E+05   7.7644163E+05   1.2565672E+06   7.7857108E+05
   16.7875   9.7354799E+05   1.4552887E+06   9.7513236E+05   7.7657844E+05   1.2564796E+06   7.7869822E+05
   16.8000   9.7367368E+05   1.4551876E+06   9.7525809E+05   7.7671792E+05   1.2563920E+06   7.7882514E+05
   16.8125   9.7380130E+05   1.4550863E+06   9.7538328E+05   7.7685992E+05   1.2563045E+06   7.7895180E+05
   16.8250   9.7393076E+05   1.4549848E+06   9.7550781E+05   7.7700431E+05   1.2562172E+06   7.7907816E+05
   16.8375   9.7406200E+05   1.4548830E+06   9.7563154E+05   7.7715094E+05   1.2561300E+06   7.7920416E+05
   16.8500   9.7419493E+05   1.4547811E+06   9.7575435E+05   7.7729969E+05   1.2560431E+06   7.7932977E+05
   16.8625   9.7432949E+05   1.4546788E+06   9.7587613E+05   7.7745040E+05   1.2559564E+06   7.7945493E+05
   16.8750   9.7446561E+05   1.4545763E+06   9.7599675E+05   7.7760293E+05   1.2558701E+06   7.7957960E+05
   16.8875   9.7460320E+05   1.4544734E+06   9.7611611E+05   7.7775712E+05   1.2557840E+06   7.7970370E+05
   16.9000   9.7474227E+05   1.4543704E+06   9.7623419E+05   7.7791283E+05   1.2556982E+06   7.7982717E+05
   16.9125   9.7488264E+05   1.4542671E+06   9.7635077E+05   7.7806990E+05   1.2556129E+06   7.7994995E+05
   16.9250   9.7502430E+05   1.4541635E+06   9.7646584E+05   7.7822817E+05   1.2555279E+06   7.8007195E+05
   16.9375   9.7516713E+05   1.4540597E+06   9.7657928E+05   7.7838749E+05   1.2554434E+06   7.8019309E+05
   16.9500   9.7531106E+05   1.4539557E+06   9.7669102E+05   7.7854769E+05   1.2553593E+06   7.8031327E+05
   16.9625   9.7545600E+05   1.4538514E+06   9.7680099E+05   7.7870863E+05   1.2552756E+06   7.8043240E+05
   16.9750   9.7560186E+05   1.4537469E+06   9.7690912E+05   7.7887012E+05   1.2551925E+06   7.8055037E+05
   16.9875   9.7574856E+05   1.4536422E+06   9.7701539E+05   7.7903202E+05   1.2551099E+06   7.8066707E+05
   17.0000   9.7589600E+05   1.4535372E+06   9.7711976E+05   7.7919416E+05   1.2550279E+06   7.8078237E+05
   17.0125   9.7604411E+05   1.4534319E+06   9.7722221E+05   7.7935640E+05   1.2549465E+06   7.8089618E+05
   17.0250   9.7619281E+05   1.4533266E+06   9.7732278E+05   7.7951858E+05   1.2548656E+06   7.8100835E+05
   17.0375   9.7634200E+05   1.4532209E+06   9.7742143E+05   7.7968055E+05   1.2547854E+06   7.8111878E+05
   17.0500   9.7649160E+05   1.4531150E+06   9.7751822E+05   7.7984218E+05   1.2547057E+06   7.8122735E+05
   17.0625   9.7664151E+05   1.4530088E+06   9.7761315E+05   7.8000333E+05   1.2546266E+06   7.8133393E+05
   17.0750   9.7679163E+05   1.4529023E+06   9.7770627E+05   7.8016387E+05   1.2545481E+06   7.8143841E+05
   17.0875   9.7694185E+05   1.4527955E+06   9.7779760E+05   7.8032370E+05   1.2544701E+06   7.8154068E+05
   17.1000   9.7709206E+05   1.4526884E+06   9.7788719E+05   7.8048269E+05   1.2543925E+06   7.8164063E+05
   17.1125   9.7724213E+05   1.4525810E+06   9.7797506E+05   7.8064075E+05   1.2543154E+06   7.8173815E+05
   17.1250   9.7739193E+05   1.4524733E+06   9.7806123E+05   7.8079776E+05   1.2542387E+06   7.8183315E+05
